Target,Voc,Isc,Vmp,Imp,Pmp,T,G,I1,I2,I3,I4,I5,I6,I7,I8,L
10,120,23.42756055,98.91962411,22.31205367,2207.099962,30,451,5.399,5.399,5.399,5.399,0,5.399,0,5.399,16
10,120,23.73923542,100.5858444,22.3151524,2244.588446,30,457,5.375,5.375,5.375,5.375,0,5.375,0,5.375,16
10,120,24.10285609,101.1466648,22.53919806,2279.76471,30,464,5.35,5.35,5.35,5.35,0,5.35,0,5.35,16
10,120,24.63792966,99.806331,23.23008453,2318.509506,31,471,5.609,5.609,5.609,5.609,0,5.609,0,5.609,16
10,120,24.84584468,100.284075,23.33203111,2339.831157,31,478,5.593,5.593,5.593,5.593,0,5.593,0,5.593,16
10,120,25.20969596,101.0769334,23.49035289,2374.332834,31,485,5.574,5.574,5.574,5.574,0,5.574,0,5.574,16
10,119,25.59785993,100.3789784,23.84897052,2393.935297,32,492,5.981,5.981,5.981,5.981,0,5.981,0,5.981,16
10,120,25.95383759,100.4951479,24.21665345,2433.656168,32,499,5.817,5.817,5.817,5.817,0,5.817,0,5.817,16
10,120,26.31791948,100.2341988,24.62596763,2468.364134,32,506,5.81,5.81,5.81,5.81,0,5.81,0,5.81,16
10,119,26.69890166,100.6741845,24.73858228,2490.536597,33,513,6.06,6.06,6.06,6.06,0,6.06,0,6.06,16
10,119,27.06321416,100.0476673,25.25273677,2526.477407,33,520,6.044,6.044,0,6.044,6.044,0,6.044,6.044,17
10,120,27.42752665,99.88256508,25.64044153,2561.033069,33,527,6.024,6.024,0,6.024,6.024,0,6.024,6.024,17
10,120,27.84388379,99.68213921,26.08433366,2600.142179,33,534,6,6,0,6,6,0,6,6,17
10,119,28.17397437,98.77364384,26.49779077,2617.283348,34,541,6.274,6.274,0,6.274,6.274,0,6.274,6.274,17
10,119,28.53851747,98.75369955,26.85003023,2651.539818,34,548,6.254,6.254,0,6.254,6.254,0,6.254,6.254,17
10,119,28.95513817,98.78849642,27.23701119,2690.703382,34,556,6.233,6.233,0,6.233,6.233,0,6.233,6.233,17
10,119,29.26760368,99.49602198,27.34716142,2720.933774,34,562,6.215,6.215,0,6.215,6.215,0,6.215,6.215,17
10,119,29.65089194,98.9903315,27.71303808,2743.322827,35,569,6.49,6.49,0,6.49,6.49,0,6.49,6.49,17
10,119,30.01566565,100.2492326,27.66439908,2773.334778,35,576,6.47,6.47,0,6.47,6.47,0,6.47,6.47,17
10,119,30.38043937,97.65755246,28.7382892,2806.510985,35,583,6.451,6.451,0,6.451,6.451,0,6.451,6.451,17
10,119,30.74521308,100.0312278,28.4169674,2842.58414,35,590,6.433,6.433,0,6.433,6.433,0,6.433,6.433,17
10,119,31.12965438,98.80229743,29.01721854,2866.967857,36,597,6.71,6.71,0,6.71,6.71,0,6.71,6.71,17
10,119,31.4946587,99.61371575,29.08979952,2897.74302,36,604,6.692,6.692,0,6.692,6.692,0,6.692,6.692,17
10,119,31.85966302,98.17662641,29.88002359,2933.519913,36,611,6.67,6.67,0,6.67,6.67,0,6.67,6.67,17
10,118,32.24502675,98.71069868,29.93202359,2954.610962,37,618,6.953,6.953,0,6.953,6.953,0,6.953,6.953,17
10,119,32.61026168,98.25760369,30.41864865,2988.863524,37,625,6.936,6.936,0,6.936,6.936,0,6.936,6.936,17
10,119,32.97549661,99.42562655,30.35236301,3017.80271,37,632,6.918,6.918,0,6.918,6.918,0,6.918,6.918,17
10,118,33.36178277,97.26242016,31.27686962,3042.064035,38,639,7.202,7.202,0,7.202,7.202,0,7.202,7.202,17
10,118,33.72724831,97.78168163,31.45950698,3076.163495,38,646,7.184,7.184,0,7.184,7.184,0,7.184,7.184,17
10,118,34.09271385,97.8395863,31.78130711,3109.469939,38,653,7.166,7.166,0,7.166,7.166,0,7.166,7.166,17
10,118,34.47992245,98.47222859,31.73622554,3125.136856,39,660,7.45,7.45,7.45,0,7.45,7.45,0,7.45,18
10,118,34.84561859,95.38760265,33.04527674,3152.109727,39,667,7.438,7.438,7.438,0,7.438,7.438,0,7.438,18
10,118,35.21131474,98.13682262,32.54078568,3193.449312,39,674,7.418,7.418,7.418,0,7.418,7.418,0,7.418,18
10,118,35.59944577,97.57923856,32.93518364,3213.790141,40,681,7.707,7.707,7.707,0,7.707,7.707,0,7.707,18
10,118,35.96537252,94.77097763,34.13593105,3235.095558,40,688,7.69,7.69,7.69,0,7.69,7.69,0,7.69,18
10,118,36.33129928,97.06408118,33.79798459,3280.57032,40,695,7.676,7.676,7.676,0,7.676,7.676,0,7.676,18
10,118,36.69722603,96.85434357,34.21136226,3313.519034,40,702,7.656,7.656,7.656,0,7.656,7.656,0,7.656,18
10,118,37.0865101,96.42552847,34.54625808,3331.141192,41,709,7.949,7.949,7.949,0,7.949,7.949,0,7.949,18
10,118,37.45266746,96.37952765,34.91155684,3364.759357,41,716,7.932,7.932,7.932,0,7.932,7.932,0,7.932,18
10,118,37.81882483,95.48437072,35.55075602,3394.541567,41,723,7.914,7.914,7.914,0,7.914,7.914,0,7.914,18
10,118,38.18498219,96.0562473,35.71175005,3430.336694,41,730,7.891,7.891,7.891,0,7.891,7.891,0,7.891,18
10,117,38.62776044,95.98629638,35.96772504,3452.408716,42,738,8.192,8.192,8.192,0,8.192,8.192,0,8.192,18
10,117,38.94180727,98.19943015,35.25257556,3461.782832,42,744,8.178,8.178,8.178,0,8.178,8.178,0,8.178,18
10,118,39.30819524,96.88121007,36.23119885,3510.122386,42,751,8.163,8.163,8.163,0,8.163,8.163,0,8.163,18
10,117,39.67458321,96.14088112,36.87529171,3545.223036,42,758,8.145,8.145,8.145,0,8.145,8.145,0,8.145,18
10,117,40.11854744,96.37299104,36.98498991,3564.354101,43,766,8.44,8.44,8.44,0,8.44,8.44,0,8.44,18
10,117,40.43279194,96.59440119,37.16821834,3590.241794,43,772,8.427,8.427,8.427,0,8.427,8.427,0,8.427,18
10,117,40.8517846,95.70927548,37.93999571,3631.209501,43,780,8.408,8.408,8.408,0,8.408,8.408,0,8.408,18
10,117,41.1660291,94.61265758,38.64175063,3655.99872,43,786,8.395,8.395,8.395,0,8.395,8.395,0,8.395,18
10,117,41.53264768,94.90838677,38.87640466,3689.696849,44,793,8.379,8.379,8.379,0,8.379,8.379,0,8.379,18
10,117,41.92562148,93.44083538,39.56771639,3697.240474,44,800,0,8.68,8.68,8.68,8.68,8.68,8.68,0,19
10,117,42.29247066,94.9989206,39.35925442,3739.086686,44,807,0,8.662,8.662,8.662,8.662,8.662,8.662,0,19
10,117,42.65931985,95.28047395,39.57619387,3770.83851,44,814,0,8.648,8.648,8.648,8.648,8.648,8.648,0,19
10,117,43.05321608,94.979917,39.86982194,3786.832379,45,821,0,8.94,8.94,8.94,8.94,8.94,8.94,0,19
10,117,43.42029588,94.54588203,40.3888771,3818.60201,45,828,0,8.936,8.936,8.936,8.936,8.936,8.936,0,19
10,117,43.78737567,94.33444021,40.81105002,3849.887558,45,835,0,8.92,8.92,8.92,8.92,8.92,8.92,0,19
10,117,44.15445547,94.85737736,40.91858076,3881.429256,45,842,0,8.905,8.905,8.905,8.905,8.905,8.905,0,19
10,116,44.54950474,94.89514992,41.04263291,3894.746803,46,849,0,9.21,9.21,9.21,9.21,9.21,9.21,0,19
10,116,44.91681514,93.33470737,42.05596968,3925.281624,46,856,0,9.194,9.194,9.194,9.194,9.194,9.194,0,19
10,117,45.28412555,92.90991699,42.556266,3953.899142,46,863,0,9.18,9.18,9.18,9.18,9.18,9.18,0,19
10,117,45.70390887,93.12202787,42.8654372,3991.716437,46,871,0,9.167,9.167,9.167,9.167,9.167,9.167,0,19
10,116,46.16712888,93.23831521,42.9539188,4004.95102,47.5,879,0,9.62,9.62,9.62,9.62,9.62,9.62,0,19
10,116,46.42974053,92.29499166,43.5764744,4021.890341,47.5,884,0,9.619,9.619,9.619,9.619,9.619,9.619,0,19
10,116,46.83522615,92.81825377,43.83864989,4069.02693,47,892,0,9.44,9.44,9.44,9.44,9.44,9.44,0,19
10,116,47.09775544,91.49405516,44.56935769,4077.831271,47,897,0,9.43,9.43,9.43,9.43,9.43,9.43,0,19
10,116,47.54761665,93.23252823,44.09642119,4111.220833,48,905,0,9.738,9.738,9.738,9.738,9.738,9.738,0,19
10,116,47.91538827,92.54815611,44.7421737,4140.805676,48,912,0,9.723,9.723,9.723,9.723,9.723,9.723,0,19
10,116,48.3356987,93.37681912,44.75115549,4178.720552,48,920,0,9.707,9.707,9.707,9.707,9.707,9.707,0,19
10,116,48.65093151,94.46155769,44.44991872,4198.808561,48,926,0,9.694,9.694,9.694,9.694,9.694,9.694,0,19
10,116,49.01870313,92.93265984,45.60083529,4237.806915,48,933,0,9.68,9.68,9.68,9.68,9.68,9.68,0,19
10,115,49.41744214,93.28780702,45.53559226,4247.915543,49,940,9.99,0,9.99,9.99,0,9.99,9.99,9.99,20
10,116,49.78544436,92.55085852,46.23039378,4278.662634,49,947,9.976,0,9.976,9.976,0,9.976,9.976,9.976,20
10,116,50.15344659,91.47357867,47.04813487,4303.661267,49,954,9.963,0,9.963,9.963,0,9.963,9.963,9.963,20
10,116,50.52144882,92.59046375,46.87678427,4340.343195,49,961,9.949,0,9.949,9.949,0,9.949,9.949,9.949,20
10,116,50.88945105,92.41112653,47.29811706,4370.872281,49,968,9.934,0,9.934,9.934,0,9.934,9.934,9.934,20
10,115,51.2895737,91.26939816,47.97072377,4378.259088,50,975,10.25,0,10.25,10.25,0,10.25,10.25,10.25,20
10,115,51.65780654,91.82993,48.04382315,4411.860916,50,982,10.23,0,10.23,10.23,0,10.23,10.23,10.23,20
10,115,52.02603937,92.9382828,47.78171827,4440.750845,50,989,10.22,0,10.22,10.22,0,10.22,10.22,10.22,20
10,115,52.39427221,90.8270105,49.17525963,4466.441823,50,996,10.21,0,10.21,10.21,0,10.21,10.21,10.21,20
10,115,52.76250505,92.25956591,48.83303309,4505.314435,50,1003,10.19,0,10.19,10.19,0,10.19,10.19,10.19,20
10,115,53.21664898,92.0609531,49.07579816,4517.964753,51,1011,10.51,0,10.51,10.51,0,10.51,10.51,10.51,20
10,115,53.53247479,91.73098993,49.5444394,4544.760471,51,1017,10.5,0,10.5,10.5,0,10.5,10.5,10.5,20
10,115,53.90093824,91.704426,49.88618748,4574.784188,51,1024,10.48,0,10.48,10.48,0,10.48,10.48,10.48,20
10,115,54.26940168,91.54788263,50.30054118,4604.90804,51,1031,10.47,0,10.47,10.47,0,10.47,10.47,10.47,20
10,115,54.63786513,91.54124793,50.63501228,4635.192213,51,1038,10.45,0,10.45,10.45,0,10.45,10.45,10.45,20
10,115,55.04075507,89.59564312,51.71530228,4633.465767,52,1045,10.77,0,10.77,10.77,0,10.77,10.77,10.77,20
10,115,55.40944913,91.28165609,51.20854504,4674.400797,52,1052,10.76,0,10.76,10.76,0,10.76,10.76,10.76,20
10,115,55.77814318,91.82862404,51.2199149,4703.454309,52,1059,10.75,0,10.75,10.75,0,10.75,10.75,10.75,20
10,115,56.18195556,89.44748842,52.60969954,4705.805491,53,1066,11.07,0,11.07,11.07,0,11.07,11.07,11.07,20
10,115,56.55088022,90.85752816,52.19913404,4742.684291,53,1073,11.05,0,11.05,11.05,0,11.05,11.05,11.05,20
10,115,56.91980488,89.68264642,53.16898256,4768.335064,53,1080,11.04,11.04,11.04,0,11.04,11.04,11.04,0,21
10,115,57.28872954,90.39243079,53.14347871,4803.768222,53,1087,11.02,11.02,11.02,0,11.02,11.02,11.02,0,21
10,115,57.6576542,90.38974059,53.45467707,4831.754394,53,1094,11.01,11.01,11.01,0,11.01,11.01,11.01,0,21
10,115,58.02657887,90.9285363,53.46613223,4861.597145,53,1101,11,11,11,0,11,11,11,0,21
10,115,58.39550353,90.70118798,53.93976366,4892.400643,53,1108,10.99,10.99,10.99,0,10.99,10.99,10.99,0,21
10,114,58.85389724,91.6810778,53.38147306,4894.070985,54,1116,11.31,11.31,11.31,0,11.31,11.31,11.31,0,21
10,114,59.17031604,90.44011207,54.48761228,4927.865761,54,1122,11.29,11.29,11.29,0,11.29,11.29,11.29,0,21
10,115,59.53947131,88.41470015,55.92643545,4944.71902,54,1129,11.28,11.28,11.28,0,11.28,11.28,11.28,0,21
10,115,59.90862658,90.16625129,55.31231927,4987.304478,54,1136,11.27,11.27,11.27,0,11.27,11.27,11.27,0,21
10,115,60.27778185,89.49439219,56.03505055,5014.82279,54,1143,11.26,11.26,11.26,0,11.26,11.26,11.26,0,21
10,115,60.64693712,91.49466434,55.04203608,5036.052616,54,1150,11.24,11.24,11.24,0,11.24,11.24,11.24,0,21
10,115,61.06882886,90.2842396,56.2645446,5079.801626,54,1158,11.32,11.32,11.32,0,11.32,11.32,11.32,0,21
10,114,61.4235945,89.95714964,56.48137498,5080.903501,55,1164,11.55,11.55,11.55,0,11.55,11.55,11.55,0,21
10,114,61.84574979,89.759147,56.9882472,5115.216458,55,1172,11.54,11.54,11.54,0,11.54,11.54,11.54,0,21
10,114,62.16236626,89.5895132,57.37004881,5139.754745,55,1178,11.53,11.53,11.53,0,11.53,11.53,11.53,0,21
10,114,62.53175213,89.8551119,57.52264771,5168.703947,55,1185,11.52,11.52,11.52,0,11.52,11.52,11.52,0,21
10,114,62.90113801,89.38855917,58.14993619,5197.939012,55,1192,11.5,11.5,11.5,0,11.5,11.5,11.5,0,21
10,114,63.27052389,88.76822544,58.86566592,5225.400703,55,1199,11.49,11.49,11.49,0,11.49,11.49,11.49,0,21
10,114,63.3232933,89.72657354,58.30613743,5231.609928,55,1200,11.49,11.49,11.49,0,11.49,11.49,11.49,0,21
10,114,63.36282612,89.89855091,57.90532904,5205.605171,56,1200,11.83,11.83,11.83,0,11.83,11.83,11.83,0,21
